ステップ数,時間ステップ,密度rho,温度T,圧力P,マッハ数M
861.0,0.01072322741305114,0.6688779824351647,0.822057539743982,0.5498561886295699,1.0479196665411157
862.0,0.010722261796234285,0.6688881086565523,0.8220630593364197,0.5498682049559569,1.0479170130517839
863.0,0.010721433773063373,0.6688981385450148,0.8220685262590429,0.5498801069711174,1.0479143279113559
864.0,0.010720731284259571,0.6689081475951634,0.8220739774795207,0.5498919814620142,1.0479117005140461
865.0,0.010720144655223696,0.6689182032839912,0.8220794460346094,0.5499039059981697,1.0479092088630484
866.0,0.01071966596654197,0.6689283627255438,0.8220849598788617,0.5499159462330613,1.047906917112365
867.0,0.010719288468016374,0.6689386708348949,0.8220905409841077,0.5499281537918487,1.0479048737499261
868.0,0.010719006071550557,0.6689491590572142,0.822096204717179,0.5499405648096843,1.0479031104728864
869.0,0.010718812944033844,0.6689598446916939,0.8221019595105524,0.5499531991549164,1.047901641774845
870.0,0.01071870320880335,0.6689707308138546,0.822107806827676,0.5499660603412857,1.0479004652339698
871.0,0.010718670753856253,0.6689818067744147,0.8221137414122778,0.5499791361040595,1.047899562461897
872.0,0.01071870913702191,0.6689930492295411,0.8221197517994356,0.549992399588138,1.0478989006470611
873.0,0.010718811572861546,0.669004423636818,0.8221258210561091,0.5500058110725881,1.0478984346037772
874.0,0.010718970983027355,0.6690158861344466,0.8221319277105221,0.5500193201366758,1.0478981092207444
875.0,0.010719180090913138,0.6690273857085929,0.822138046823562,0.5500328681579364,1.047897862190306
876.0,0.010719431542281088,0.6690388665458147,0.8221441511513896,0.5500463910235966,1.047897626893023
877.0,0.01071971803570477,0.6690502704642816,0.8221502123468356,0.5500598219329169,1.047897335311073
878.0,0.010720032449658076,0.6690615393190033,0.8221562021478375,0.5500730941696977,1.0478969208484004
879.0,0.01072036795646161,0.669072617282246,0.8221620935040619,0.5500861437310134,1.0478963209450805
880.0,0.010720718116688208,0.669083452910294,0.8221678615977085,0.5500989117096675,1.0478954793873199
881.0,0.010721076950728624,0.6690940009210893,0.8221734847210256,0.5501113463432251,1.0478943482321597
882.0,0.010721438986821204,0.669104223623321,0.8221789449809084,0.5501234046608918,1.0478928892862753
883.0,0.010721799286843779,0.6691140919553995,0.8221842288097279,0.5501350536800714,1.0478910751002857
884.0,0.0107221534525239,0.6691235861115579,0.8221893272707594,0.5501462711260598,1.0478888894626357
885.0,0.010722497615709174,0.6691326957511902,0.8221942361559018,0.5501570456700893,1.0478863273993313
886.0,0.01072282841632271,0.6691414198056181,0.8221989558822942,0.5501673767017752,1.0478833947066646
887.0,0.010723142970738533,0.6691497659130022,0.822203491202662,0.5501772736711145,1.0478801070626371
888.0,0.0107234388337874,0.6691577495264217,0.8222078507513588,0.5501867550517353,1.047876488778425
889.0,0.010723713957019364,0.6691653927517194,0.8222120464539037,0.5501958469905214,1.0478725712633497
890.0,0.010723966645463033,0.6691727229801682,0.8222160928321482,0.5502045817186034,1.047868391285052
891.0,0.010724195514690817,0.6691797713861605,0.822220006239909,0.5502129958047497,1.0478639891108403
892.0,0.010724399449519546,0.6691865713619082,0.8222238040649863,0.5502211283343935,1.0478594066163922
893.0,0.01072457756535133,0.6691931569592788,0.8222275039264725,0.550229019091304,1.0478546854532171
894.0,0.010724729172718042,0.6691995613992499,0.8222311228110144,0.5502367067539435,1.0478498654719433
895.0,0.010724853744566632,0.6692058157233591,0.8222346764920625,0.550244227397903,1.04784498305191
896.0,0.010724950885892141,0.6692119476231104,0.8222381789275988,0.550251613130218,1.0478400698213814
897.0,0.010725020305469901,0.66921798049929,0.8222416417738447,0.5502588909903131,1.0478351516456605
898.0,0.010725061789493262,0.6692239327431089,0.8222450740180107,0.5502660821129818,1.0478302479653558
899.0,0.010725075177076944,0.6692298173011814,0.82224848174143,0.550273201211991,1.0478253714335144
900.0,0.0107250603377902,0.6692356415082191,0.8222518680208071,0.5502802563762363,1.0478205278647763
901.0,0.010725017151585721,0.669241407171153,0.8222552329627237,0.5502872491618175,1.047815716490062
902.0,0.010724945491644456,0.6692471108903743,0.822258573861683,0.5502941749617708,1.047810930482314
903.0,0.010724845210733336,0.6692527445895676,0.8222618854681925,0.5503010236209805,1.0478061577142905
904.0,0.010724716131660164,0.669258296218378,0.8222651603495448,0.5503077802552677,1.0478013817018057
905.0,0.010724558042313063,0.6692637505869189,0.8222683893230711,0.5503144262274234,1.0477965826806732
906.0,0.010724370695609343,0.6692690902879758,0.8222715619397652,0.5503209402290996,1.0477917387630133
907.0,0.010724153814477102,0.6692742966616847,0.8222746669953362,0.5503272994160247,1.0477868271184654
908.0,0.010723907101779876,0.6692793507583872,0.8222776930458876,0.5503334805448561,1.0477818251280475
909.0,0.010723630254895589,0.6692842342580821,0.8222806289064953,0.550339461062938,1.0477767114626795
910.0,0.010723322984494212,0.6692889303091869,0.8222834641128577,0.5503452201070272,1.0477714670443854
911.0,0.010722985036934378,0.6692934242548839,0.8222861893287454,0.5503507393733358,1.0477660758555727
912.0,0.010722616219620874,0.6692977042218341,0.8222887966851143,0.5503560038286816,1.047760525570111
913.0,0.010722216428628585,0.6693017615531546,0.8222912800402119,0.5503610022407122,1.0477548079887913
914.0,0.010721785677896806,0.669305591074943,0.822293635153709,0.5503657275137167,1.0477489192707603
915.0,0.010721324129320836,0.6693091911929613,0.8222958597716348,0.5503701768250736,1.047742859961264
916.0,0.010720832123106254,0.6693125638230829,0.8222979536225354,0.5503743515655737,1.0477366348242125
917.0,0.010720310207795845,0.6693157141655114,0.8222999183287006,0.550378257094416,1.0477302524954064
918.0,0.01071975916942413,0.6693186503383837,0.8223017572393749,0.5503819023263397,1.047723724978474
919.0,0.010719180059294392,0.6693213828910438,0.8223034751955215,0.5503852991739776,1.0477170670105986
920.0,0.01071857421990639,0.6693239242208968,0.8223050782378631,0.5503884618729381,1.0477102953287694
921.0,0.010717943308588634,0.6693262879202961,0.8223065732715427,0.5503914062203007,1.0477034278696276
922.0,0.01071728931840773,0.6693284880813736,0.8223079677018118,0.5503941487591206,1.0476964829369673
923.0,0.010716614595940742,0.6693305385871281,0.8223092690556932,0.5503967059422348,1.0476894783707045
924.0,0.010715921855506454,0.6693324524165304,0.8223104846045354,0.5503990933081793,1.0476824307497223
925.0,0.010715214189460446,0.6693342409899633,0.8223116210019118,0.550401324700541,1.047675354658621
926.0,0.01071449507428489,0.6693359135791344,0.8223126839503632,0.5504034115596264,1.0476682620451647
927.0,0.010713768372218883,0.669337476802779,0.8223136779091902,0.5504053623121504,1.0476611616913158
928.0,0.010713038327763564,0.6693389342261659,0.822314605853847,0.5504071818808236,1.0476540588163523
929.0,0.010712309558542243,0.6693402860787303,0.822315469095624,0.5504088713314303,1.0476469548258132
930.0,0.010711587040299583,0.6693415291002327,0.8223162671682049,0.5504104276703617,1.0476398472150996
931.0,0.01071087608587379,0.6693426565217565,0.8223169977854878,0.5504118438007338,1.047632729631552
932.0,0.01071018231803951,0.6693436581837344,0.8223176568727728,0.5504131086402987,1.0476255920939168
933.0,0.010709511636196425,0.6693445207890959,0.8223182386711139,0.5504142073994501,1.0476184213633322
934.0,0.010708870176968447,0.6693452282856411,0.822318735912372,0.5504151220128265,1.047611201455443
935.0,0.010708264269255828,0.6693457623679216,0.822319140060307,0.5504158317133999,1.0476039142790428
936.0,0.010707700382912915,0.6693461030853145,0.8223194416109783,0.5504163137336001,1.0475965403827912
937.0,0.010707185072226007,0.6693462295396544,0.8223196304438067,0.550416544114004,1.0475890597881568
938.0,0.01070672491472413,0.6693461206528012,0.8223196962129397,0.5504164985965211,1.0475814528837861
939.0,0.010706326445962765,0.6693457559819213,0.8223196287670683,0.5504161535758662,1.0475737013541098
940.0,0.010705996091035673,0.669345116558106,0.8223194185846487,0.5504154870805357,1.0475657891131713
941.0,0.010705740093679219,0.6693441857223135,0.8223190572105625,0.5504144797525444,1.0475577032134975
942.0,0.01070556444393437,0.669342949931555,0.8223185376796902,0.5504131157939264,1.0475494346993517
943.0,0.01070547480542589,0.6693413995078389,0.8223178549126882,0.5504113838475427,1.0475409793739936
944.0,0.010705476443389914,0.669339529302684,0.8223170060694602,0.5504092777801248,1.0475323384516908
945.0,0.010705574154636795,0.6693373392510962,0.8223159908464645,0.5504067973368013,1.0475235190671635
946.0,0.010705772200665742,0.6693348347908022,0.8223148117050695,0.5504039486386424,1.0475145346180328
947.0,0.010706074245155947,0.6693320271252933,0.8223134740197124,0.5504007444980563,1.0475054049195778
948.0,0.010706483297043054,0.6693289333128482,0.8223119861365724,0.5503972045311616,1.047496156155781
949.0,0.0107070016603468,0.6693255761681617,0.8223103593358754,0.5503933550515329,1.04748682061612
950.0,0.010707630891843813,0.6693219839684382,0.8223086076937142,0.5503892287358809,1.0474774362138293
951.0,0.010708371767577288,0.6693181899617316,0.8223067478423735,0.5503848640591755,1.0474680457882208
952.0,0.010709224259062242,0.6693142316817813,0.8223047986315025,0.550380304504286,1.0474586962010093
953.0,0.010710187519881797,0.6693101500804367,0.8223027806959904,0.5503755975591937,1.0474494372441767
954.0,0.010711259883178927,0.6693059884957686,0.8223007159399641,0.5503707935229759,1.0474403203845184
955.0,0.010712438870332738,0.669301791480885,0.8222986269498221,0.5503659441497879,1.0474313973773361
956.0,0.01071372121087424,0.669297603525036,0.8222965363524919,0.5503611011676605,1.0474227187885132
957.0,0.01071510287345047,0.6692934677045195,0.8222944661380394,0.550356314715765,1.0474143324700633
958.0,0.010716579107395542,0.6692894243058914,0.8222924369681996,0.5503516317495348,1.0474062820389225
959.0,0.010718144494221949,0.6692855094677687,0.822290467494207,0.55034709446735,1.0473986054119397
960.0,0.010719793008113808,0.6692817538898203,0.8222885737083813,0.5503427388151042,1.0473913334514322
961.0,0.010721518084295532,0.6692781816581644,0.8222867683541351,0.5503385931256238,1.0473844887751542
962.0,0.01072331269397175,0.6692748092351498,0.8222850604183541,0.5503346769484077,1.0473780847818608
963.0,0.010725169424395437,0.6692716446583056,0.8222834547284217,0.5503310001214041,1.0473721249388261
964.0,0.010727080562525427,0.6692686869880686,0.8222819516734943,0.550327562130506,1.047366602370704
965.0,0.010729038180685966,0.6692659260368089,0.8222805470660388,0.5503243517942062,1.0473614997800857
966.0,0.010731034222640375,0.6692633424028276,0.8222792321551834,0.5503213473006087,1.0473567897193083
967.0,0.010733060588537709,0.6692609078226454,0.8222779937982565,0.5503185166120047,1.0473524352207564
968.0,0.010735109217282131,0.6692585858433737,0.8222768147911422,0.5503158182389136,1.047348390779542
969.0,0.01073717216500482,0.6692563328046812,0.8222756743519893,0.5503132023713087,1.0473446036685332
970.0,0.010739241678481158,0.669254099124505,0.822274548586235,0.5503106122470898,1.0473410157547638
971.0,0.010741310262523843,0.669251830829751,0.8222734112784893,0.5503079859407538,1.0473375652968224
972.0,0.01074337074058755,0.669249471202025,0.822272234888535,0.5503052583832594,1.047334188892342
973.0,0.010745416308033887,0.6692469626808304,0.822270991471824,0.5503023635430733,1.0473308236202141
974.0,0.010747440577718512,0.6692442488138552,0.8222696536459434,0.5502992366767083,1.0473274092601046
975.0,0.010749437617767536,0.6692412762190127,0.8222681955605046,0.5502958165912168,1.0473238904745832
976.0,0.010751401981600843,0.6692379964841257,0.8222665938338437,0.550292047833188,1.047320218869875
977.0,0.010753328730430113,0.6692343679298947,0.8222648284199323,0.5502878827185966,1.0473163548528757
978.0,0.010755213448604426,0.6692303571646446,0.8222628833704461,0.5502832831212342,1.0473122692072148
979.0,0.010757052252293762,0.6692259403653299,0.8222607474600055,0.5502782219444212,1.0473079443197584
980.0,0.010758841792088369,0.6692211042282601,0.8222584146471318,0.5502726842111321,1.0473033750007539
981.0,0.01076057925015,0.6692158465447131,0.8222558843492893,0.5502666677211814,1.047298568855504
982.0,0.010762262332580165,0.6692101763706092,0.8222531615173366,0.5502601832403079,1.047293546182411
983.0,0.010763889257672903,0.669204113775189,0.8222502565024818,0.5502532542041652,1.0472883393908345
984.0,0.010765458740698288,0.6691976891705219,0.8222471847171372,0.5502459159396755,1.047282991951679
985.0,0.010766969975821307,0.6691909422409487,0.8222439660995434,0.5502382144260881,1.047277556913095
986.0,0.010768422615703446,0.6691839205084773,0.8222406244002818,0.5502302046375189,1.047272095032326
987.0,0.010769816749265478,0.6691766775859266,0.8222371863165003,0.5502219485268762,1.047266672591659
988.0,0.01077115287801413,0.6691692711835251,0.8222336805064208,0.550213512727029,1.047261358980867
989.0,0.010772431891257261,0.6691617609460497,0.8222301365222062,0.5502049660581104,1.0472562241397354
990.0,0.01077365504045565,0.6691542062058705,0.822226583703243,0.5501963769393083,1.0472513359617035
991.0,0.010774823912888616,0.6691466637420204,0.8222230500741343,0.5501878108088951,1.047246757762852
992.0,0.010775940404748592,0.6691391856363529,0.8222195612920867,0.5501793276572663,1.0472425459192731
993.0,0.010777006693728674,0.6691318173148797,0.8222161396868252,0.5501709797742703,1.0472387477701715
994.0,0.010778025211129576,0.6691245958555604,0.8222128034327605,0.5501628098042132,1.047235399874079
995.0,0.010778998613488655,0.6691175486333901,0.8222095658879592,0.5501548491898751,1.0472325266916869
996.0,0.010779929753724726,0.6691106923600212,0.8222064351277354,0.5501471170711839,1.0472301397515398
997.0,0.010780821651797449,0.6691040325589084,0.822203413692684,0.5501396196854753,1.0472282373349682
998.0,0.010781677464898444,0.6690975634987936,0.8222004985620457,0.5501323502953581,1.0472268046949467
999.0,0.010782500457221138,0.6690912685890192,0.8221976813537972,0.5501252896479624,1.0472258148010554
1000.0,0.010783293969395749,0.6690851212205345,0.8221949487432649,0.5501184069467986,1.0472252295803428
1001.0,0.010784061387721915,0.6690790860174058,0.8221922830827232,0.5501116612955527,1.047225001602684
1002.0,0.01078480611338196,0.6690731204460171,0.8221896631958506,0.5501050035529076,1.0472250761400927
1003.0,0.010785531531868685,0.6690671767137443,0.8221870653134035,0.5500983785197977,1.0472253935133247
1004.0,0.01078624098291057,0.6690612038764114,0.8221844641104108,0.5500917273661936,1.0472258916266772
1005.0,0.010786937731220405,0.6690551500648543,0.8221818338008609,0.5500849901942321,1.0472265085837702
1006.0,0.010787624938428006,0.6690489647358587,0.8221791492434217,0.5500781086287204,1.0472271852736217
1007.0,0.010788305636580958,0.6690426008518252,0.8221763870113625,0.5500710283250387,1.0472278678177536
1008.0,0.010788982703604186,0.6690360168968058,0.8221735263815088,0.5500637012882855,1.0472285097752165
1009.0,0.01078965884108009,0.669029178643909,0.8221705502007131,0.5500560879059938,1.0472290740131596
1010.0,0.010790336554641188,0.6690220606001491,0.822167445593788,0.5500481586095171,1.0472295341653144
1011.0,0.010791018137241582,0.669014647069127,0.8221642044838804,0.5500398950956529,1.0472298756189102
1012.0,0.010791705655582013,0.6690069327888167,0.8221608239045516,0.5500312910595105,1.047230095991232
1013.0,0.010792400939970739,0.6689989231204381,0.8221573060919806,0.5500223524111354,1.0472302050793783
1014.0,0.010793105577876749,0.6689906337840716,0.8221536583553274,0.5500130969710236,1.0472302242897409
1015.0,0.01079382091135549,0.6689820901564264,0.8221498927329494,0.5500035536623702,1.0472301855762753
1016.0,0.010794548038400078,0.6689733261651293,0.822146025451399,0.5499937612396635,1.0472301299378042
1017.0,0.010795287818107577,0.6689643828312101,0.8221420762125824,0.5499837666131199,1.047230105543378
1018.0,0.010796040879373895,0.6689553065263584,0.8221380673416971,0.5499736228455528,1.0472301655703677
1019.0,0.010796807632667238,0.6689461470233633,0.822134022834341,0.5499633869118502,1.047230365851734
1020.0,0.010797588284299596,0.6689369554264252,0.8221299673451838,0.5499531173207136,1.0472307624363493
1021.0,0.01079838285253113,0.6689277820723982,0.8221259251627169,0.5499428717033147,1.0472314091690462
1022.0,0.010799191184806874,0.6689186744943276,0.8221219192147042,0.5499327044738327,1.047232355395102
1023.0,0.010800012975435015,0.6689096755349077,0.8221179701471291,0.549922664662533,1.0472336438873209
1024.0,0.010800847783061398,0.6689008216899132,0.8221140955156935,0.5499127940133072,1.0472353090830364
1025.0,0.010801695047365294,0.6688921417506208,0.8221103091235313,0.5499031254249038,1.047237375703772
1026.0,0.0108025541044858,0.6688836558002643,0.8221066205319614,0.549893681799019,1.0472398578126436
1027.0,0.010803424200779501,0.6688753746033208,0.82210303476314,0.5498844753397221,1.0472427583446842
1028.0,0.010804304504603101,0.6688672994086416,0.8220995522048125,0.5498755073282865,1.047246069124034
1029.0,0.010805194115908396,0.6688594221689435,0.8220961687182967,0.5498667683762222,1.0472497713603297
1030.0,0.010806092073530985,0.6688517261607936,0.8220928759418757,0.5498582391382147,1.047253836595609
1031.0,0.01080699736014952,0.6688441869717786,0.8220896617732475,0.5498498914466322,1.0472582280535891
1032.0,0.010807908904988747,0.6688367738058092,0.8220865110070266,0.5498416898112135,1.0472629023260653
1033.0,0.010808825584436256,0.6688294510441719,0.8220834060967693,0.5498335932122252,1.0472678113172444
1034.0,0.010809746220836637,0.6688221799895566,0.8220803280059579,0.5498255571034745,1.0472729043565698
1035.0,0.010810669579813472,0.6688149207132946,0.8220772571089832,0.5498175355335473,1.0472781303844871
1036.0,0.010811594366544632,0.6688076339227085,0.8220741741015523,0.5498094832898239,1.04728344011384
1037.0,0.01081251922147451,0.6688002827658945,0.8220710608801847,0.5498013579703264,1.0472887880721766
1038.0,0.010813442715983942,0.6687928344953652,0.8220679013524803,0.5497931218931815,1.0472941344370443
1039.0,0.010814371169786377,0.668785261900387,0.8220646821321909,0.5497847437388357,1.047299446609622
1040.0,0.010815300202553023,0.6687775445118245,0.8220613931274716,0.54977619993376,1.0473047003873222
1041.0,0.010816223480876809,0.6687696694657589,0.8220580279606698,0.5497674756409308,1.0473098807667314
1042.0,0.010815886164758542,0.6687616351295675,0.8220545860569286,0.5497585691371913,1.0473149787225136
1043.0,0.010815007675344424,0.6687534463104196,0.8220510698445063,0.5497494860016809,1.0473199968364173
1044.0,0.01081417410378509,0.6687451143387566,0.8220474847901101,0.5497402392078495,1.0473249484491645
1045.0,0.01081338329892031,0.6687366579597591,0.8220438399563795,0.5497308502288364,1.0473298551001757
1046.0,0.010812632833700559,0.6687281024239585,0.8220401475570851,0.5497213479921604,1.0473347453032547
1047.0,0.010811920346128255,0.6687194783088558,0.8220364223814863,0.5497117675258257,1.0473396530405998
1048.0,0.010811243764333938,0.6687108201290197,0.8220326811159028,0.5497021483618723,1.047344616046875
1049.0,0.010810601438247207,0.6687021648001912,0.8220289415944672,0.5496925327726301,1.0473496739628843
1050.0,0.010809992200571638,0.6686935500279062,0.822025222013461,0.549682963920659,1.0473548664425487
1051.0,0.010809415376426356,0.6686850126929302,0.8220215401444799,0.5496734840053736,1.047360231297209
1052.0,0.010808870757096502,0.6686765873043531,0.8220179125809668,0.549664132487689,1.0473658027578852
1053.0,0.010808358550030171,0.668668304586669,0.8220143540504351,0.5496549444688104,1.0473716099292285
1054.0,0.010807879314512388,0.6686601902598241,0.8220108768211174,0.5496459492908532,1.0473776754988966
1055.0,0.0108074338904289,0.6686522640614411,0.8220074902269963,0.5496371694157439,1.0473840147534843
1056.0,0.010807023326076028,0.6686445390487165,0.8220042003294579,0.5496286196253991,1.0473906349375774
1057.0,0.010806648809849596,0.6686370212043867,0.8220010097274079,0.5496203065711321,1.0473975349766311
1058.0,0.010806311609631856,0.6686297093572874,0.8219979175209252,0.5496122286843117,1.0474047055679687
1059.0,0.010806013022635766,0.6686225954140161,0.821994919426678,0.5496043764442006,1.0474121296279686
1060.0,0.010805754337307067,0.6686156648846707,0.8219920080367281,0.5495967329833625,1.047419783068168
1061.0,0.010805536807665259,0.6686088976731612,0.8219891732062633,0.549589274996713,1.0474276358592296
1062.0,0.0108053616392888,0.668602269091707,0.8219864025504865,0.5495819739077845,1.0474356533300546
1063.0,0.01080522998514533,0.6685957510502738,0.8219836820265858,0.5495747972356345,1.0474437976402369
1064.0,0.010805142948730969,0.6685893133652231,0.8219809965735406,0.5495677100983654,1.04745202935792
1065.0,0.0108051015909861,0.6685829251275607,0.8219783307806535,0.549560676784799,1.0474603090720727
1066.0,0.010805106937582604,0.6685765560700035,0.8219756695551335,0.5495536623245064,1.0474685989683818
1067.0,0.01080515998518331,0.6685701778736002,0.8219729987598088,0.5495466339881419,1.0474768643012258
1068.0,0.010805261705537542,0.6685637653587249,0.8219703057940638,0.5495395626547418,1.0474850747003621
1069.0,0.010805413046686255,0.6685572975116688,0.8219675800942255,0.5495324239900016,1.0474932052596646
1070.0,0.010805614931023144,0.6685507583064318,0.8219648135337335,0.5495251993891824,1.0475012373660468
1071.0,0.010805868250416182,0.668544137291262,0.8219620007082848,0.5495178766497201,1.047509159239074
1072.0,0.010806173858975514,0.6685374299205106,0.8219591390965348,0.5495104503512729,1.047516966165121
1073.0,0.010806532564319297,0.6685306376239638,0.8219562290925984,0.5495029219342636,1.047524660423636
1074.0,0.010806945118322845,0.6685237676174457,0.8219532739122688,0.5494952994813243,1.04753225091656
1075.0,0.01080741220834146,0.6685168324696534,0.8219502793803342,0.5494875972188877,1.0475397525245775
1076.0,0.010807934449791423,0.6685098494504095,0.821947253611348,0.5494798347678999,1.047547185225157
1077.0,0.010808512380783855,0.6685028396943659,0.8219442066005322,0.5494720361827884,1.04755457301681
1078.0,0.01080914645926261,0.6684958272213345,0.8219411497449656,0.5494642288260155,1.0475619427012526
1079.0,0.010809837062830877,0.6684888378595644,0.821938095317727,0.5494564421314512,1.0475693225799898
1080.0,0.010810584491188461,0.6684818981212861,0.8219350559191023,0.549448706313227,1.047576741124087
1081.0,0.010811388970865215,0.6684750340806067,0.8219320439293425,0.54944105107761,1.0475842256754941
1082.0,0.01081225066174237,0.6684682703024067,0.8219290709867417,0.5494335043937714,1.0475918012353826
1083.0,0.01081316966471289,0.6684616288673706,0.8219261475130732,0.5494260913752717,1.047599489389701
1084.0,0.010814146029749403,0.6684551285328924,0.8219232823057869,0.5494188333178915,1.0476073074148349
1085.0,0.010815179763623697,0.6684487840626201,0.8219204822129347,0.5494117469313986,1.0476152675972936
1086.0,0.010816270836550422,0.668442605749177,0.8219177519027723,0.5494048437933947,1.0476233767910987
1087.0,0.010817419187102035,0.6684365991455188,0.8219150937355313,0.5493981300429488,1.0476316362255702
1088.0,0.010818624724852144,0.6684307650108712,0.8219125077402023,0.549391606320787,1.0476400415649358
1089.0,0.010819887330338953,0.6684250994676673,0.8219099916944929,0.5493852679518609,1.0476485832101674
1090.0,0.010821206852088615,0.6684195943567748,0.8219075413016738,0.5493791053556389,1.0476572468231078
1091.0,0.010822126979455145,0.6684142388472384,0.8219051510978419,0.5493731059756884,1.0476660124804267
1092.0,0.010821351040254359,0.6684090220491739,0.8219028159659523,0.5493672574392643,1.0476748526261301
1093.0,0.01082052920639018,0.6684039267921175,0.8219005273835516,0.5493615399356782,1.0476837431416721
1094.0,0.01081965991480966,0.6683989345403462,0.8218982761775544,0.5493559320976246,1.0476926588390463
1095.0,0.010818741625752009,0.6683940262998294,0.8218960529691012,0.5493504120439554,1.0477015745319243
1096.0,0.010817772817023216,0.6683891835183677,0.8218938486149598,0.5493449584145219,1.0477104660753223
1097.0,0.010816751973270072,0.6683843889391676,0.8218916546259816,0.5493395513513881,1.0477193113286798
1098.0,0.010815677573537326,0.6683796273712476,0.8218894635446701,0.5493341733843411,1.0477280910018572
1099.0,0.010814555832919235,0.668374886326662,0.821887269255362,0.5493288101618832,1.047736789376515
1100.0,0.010813394383725245,0.6683701565317258,0.8218850672338659,0.5493234510381869,1.0477453948278979
1101.0,0.010812193350669469,0.6683654322990146,0.8218828547310558,0.5493180895014703,1.0477539001201033
1102.0,0.010810952504659911,0.6683607117109382,0.8218806308625413,0.549312723384723,1.0477623025212914
1103.0,0.010809671759048458,0.6683559966274387,0.8218783966119725,0.5493073548741563,1.0477706037166103
1104.0,0.010808351508168411,0.6683512925226146,0.821876154750373,0.5493019903209282,1.0477788095278155
1105.0,0.01080699281139903,0.6683466081624868,0.8218739096775443,0.5492966398702287,1.0477869294569102
1106.0,0.010805597445479816,0.668341955142754,0.8218716671948357,0.5492913169294313,1.047794976078552
1107.0,0.01080416785731987,0.6683373473109858,0.8218694342213206,0.5492860375034582,1.0478029643120705
1108.0,0.010802707051352757,0.6683328001020539,0.8218672184675361,0.5492808194304948,1.0478109106085007
1109.0,0.010801218442174,0.6683283298185496,0.8218650280823836,0.5492756815545748,1.0478188320908683
1110.0,0.010799705697195211,0.6683239528894118,0.8218628712894998,0.5492706428732403,1.0478267456869674
1111.0,0.010798172587224228,0.6683196851399522,0.8218607560293687,0.5492657216984308,1.0478346672931136
1112.0,0.010796622854949547,0.6683155411049909,0.8218586896227222,0.5492609348670484,1.0478426110048717
1113.0,0.010795060104911942,0.6683115334139978,0.8218566784693705,0.5492562970343999,1.0478505884467626
1114.0,0.010793487724415084,0.6683076722731219,0.8218547277946406,0.5492518200790966,1.0478586082276855
1115.0,0.010791908835370493,0.6683039650640318,0.8218528414531493,0.5492475126422808,1.0478666755425066
1116.0,0.01079032627486387,0.668300416073819,0.8218510217968513,0.549243379817529,1.0478747919332567
1117.0,0.010788742600675694,0.6682970263640898,0.821849269611304,0.5492394230007336,1.0478829552160096
1118.0,0.010787160116906676,0.6682937937810876,0.8218475841210001,0.5492356399020446,1.0478911595720988
1119.0,0.010785580914163359,0.6682907131025038,0.821845963061589,0.5492320247148432,1.0478993957952003
1120.0,0.010784006918438692,0.6682877763108341,0.8218444028139744,0.5492285684300564,1.0479076516792534
1121.0,0.010782439942899045,0.6682849729779374,0.8218428985927272,0.5492252592781505,1.0479159125264947
1122.0,0.010780881737274008,0.6682822907410815,0.8218414446791188,0.5492220832761213,1.0479241617502513
1123.0,0.010779334030411786,0.6682797158473681,0.821840034687426,0.5492190248529042,1.0479323815437482
1124.0,0.01077779856263202,0.6682772337411362,0.8218386618520501,0.5492160675240051,1.0479405535841413
1125.0,0.01077627710280328,0.6682748296678289,0.8218373193224533,0.5492131945848776,1.047948659740354
1126.0,0.010774771456314267,0.6682724892678562,0.8218360004529538,0.5492103897926345,1.0479566827540436
1127.0,0.010773283463000664,0.668270199135202,0.8218346990750209,0.549207638007083,1.047964606865121
1128.0,0.010771814984812646,0.668267947317801,0.8218334097408417,0.5492049257647016,1.0479724183564512
1129.0,0.010770367885565131,0.66826572373992,0.8218321279285139,0.5492022417628668,1.0479801059966638
1130.0,0.010768944005549298,0.6682635205307571,0.8218308502011625,0.5491995772362142,1.0479876613650363
1131.0,0.010767545133873659,0.6682613322480233,0.82182957431453,0.5491969262122537,1.0479950790480332
1132.0,0.010766172981188383,0.6682591559901809,0.8218282992699782,0.5491942856390015,1.0480023567029928
1133.0,0.010764829155000523,0.6682569913960623,0.8218270253123302,0.5491916553831934,1.0480094949903682
1134.0,0.010763515139198215,0.6682548405355483,0.8218257538743978,0.5491890381033425,1.048016497381633
1135.0,0.010762232278758832,0.6682527076996421,0.8218244874723242,0.5491864390072512,1.0480233698551837
1136.0,0.010760981769998547,0.6682505991024337,0.8218232295579015,0.5491838655083646,1.0480301204970903
1137.0,0.010759764656190088,0.6682485225109417,0.8218219843357403,0.5491813267993687,1.0480367590272162
1138.0,0.010758581827970216,0.6682464868215122,0.8218207565544636,0.5491788333645176,1.0480432962738928
1139.0,0.010757434027694916,0.6682445016032507,0.8218195512819957,0.5491763964542443,1.0480497436218918
1140.0,0.010756321856774793,0.6682425766298059,0.8218183736754062,0.5491740275465701,1.0480561124588816
1141.0,0.010755245785018084,0.6682407214207089,0.8218172287557175,0.5491717378196884,1.0480624136448637
1142.0,0.010754206161095828,0.6682389448124109,0.8218161211975488,0.5491695376588783,1.048068657027356
1143.0,0.010753203223392202,0.6682372545772552,0.8218150551425379,0.5491674362187052,1.0480748510223679
1144.0,0.010752237110681741,0.6682356571059388,0.8218140340441502,0.5491654410583751,1.0480810022777143
1145.0,0.010751307872257605,0.6682341571657257,0.821813060549872,0.5491635578643292,1.0480871154310478
